Plate,Plate Row,Plate Column,Well,Transposon Coordinates,Transposon Locatabilities,Features Disrupted,Distances of Transposon from Translation Starts,Fractional Distances of Transposon from Translation Starts,Locus Tags,Voigt Score
,PR08,PC14,F10,"","","","","","",""
,PR08,PC14,F11,"","","","","","",""
,PR08,PC14,F12,"","","","","","",""
,PR08,PC14,G1,"","","","","","",""
,PR08,PC14,G2,"","","","","","",""
,PR08,PC14,G3,"","","","","","",""
,PR08,PC14,G4,"","","","","","",""
,PR08,PC14,G5,"","","","","","",""
,PR08,PC14,G6,"","","","","","",""
,PR08,PC14,G7,"","","","","","",""
,PR08,PC14,G8,"","","","","","",""
,PR08,PC14,G9,"","","","","","",""
,PR08,PC14,G10,"","","","","","",""
,PR08,PC14,G11,"","","","","","",""
,PR08,PC14,G12,"","","","","","",""
,PR08,PC14,H1,"","","","","","",""
,PR08,PC14,H2,"","","","","","",""
,PR08,PC14,H3,"1200280","ambiguous","","633","0.45","RAST2:fig|442.17.peg.2077","0.0003474019732056806"
,PR08,PC14,H4,"1046262","ambiguous","","777","0.61","RAST2:fig|442.17.peg.1928","0.0027437540780252635"
,PR08,PC14,H5,"","","","","","",""
,PR08,PC14,H6,"","","","","","",""
,PR08,PC14,H7,"","","","","","",""
,PR08,PC14,H8,"","","","","","",""
,PR08,PC14,H9,"","","","","","",""
,PR08,PC14,H10,"","","","","","",""
,PR08,PC14,H11,"","","","","","",""
,PR08,PC14,H12,"","","","","","",""
,PR08,PC15,A1,"","","","","","",""
,PR08,PC15,A2,"","","","","","",""
,PR08,PC15,A3,"","","","","","",""
,PR08,PC15,A4,"1786629","ambiguous","None","NA","NA","None","3.0927813599202758e-12"
,PR08,PC15,A5,"","","","","","",""
,PR08,PC15,A6,"","","","","","",""
,PR08,PC15,A7,"","","","","","",""
,PR08,PC15,A8,"","","","","","",""
,PR08,PC15,A9,"1214128, 2426830","ambiguous, unambiguous",", ","936,33","0.93, 0.18","RAST2:fig|442.17.peg.2091, RAST2:fig|442.17.peg.3282","0.002829235036634457, 1.0318515944854005e-09"
,PR08,PC15,A10,"","","","","","",""
,PR08,PC15,A11,"","","","","","",""
,PR08,PC15,A12,"3413328.0","ambiguous","","1477","0.83","RAST2:fig|442.17.peg.1319","merged"
,PR08,PC15,B1,"","","","","","",""
,PR08,PC15,B2,"","","","","","",""
,PR08,PC15,B3,"","","","","","",""
,PR08,PC15,B4,"363019","unambiguous","","1442","0.98","RAST2:fig|442.17.peg.1149","6.1999099252730605e-15"
,PR08,PC15,B5,"","","","","","",""
,PR08,PC15,B6,"1711050, 2900131","ambiguous, unambiguous",", ","9,756","0.05, 0.31","RAST2:fig|442.17.peg.2564, RAST2:fig|442.17.peg.451","4.8761248794172956e-05, -3.430669022555711e-08"
,PR08,PC15,B7,"","","","","","",""
,PR08,PC15,B8,"","","","","","",""
,PR08,PC15,B9,"1711050","ambiguous","","9","0.05","RAST2:fig|442.17.peg.2564","0.0007042517297970535"
,PR08,PC15,B10,"1022397","ambiguous","","76","0.15","RAST2:fig|442.17.peg.1906","5.713062477446547e-08"
,PR08,PC15,B11,"","","","","","",""
,PR08,PC15,B12,"","","","","","",""
,PR08,PC15,C1,"","","","","","",""
,PR08,PC15,C2,"","","","","","",""
,PR08,PC15,C3,"2072360","ambiguous","","312","0.31","RAST2:fig|442.17.peg.2913","1.714354906159867e-05"
,PR08,PC15,C4,"","","","","","",""
,PR08,PC15,C5,"","","","","","",""
,PR08,PC15,C6,"","","","","","",""
,PR08,PC15,C7,"","","","","","",""
,PR08,PC15,C8,"","","","","","",""
,PR08,PC15,C9,"","","","","","",""
,PR08,PC15,C10,"","","","","","",""
,PR08,PC15,C11,"","","","","","",""
,PR08,PC15,C12,"3174260","ambiguous","","135","0.20","RAST2:fig|442.17.peg.698","1.5043868672549767e-05"
,PR08,PC15,D1,"","","","","","",""
,PR08,PC15,D2,"","","","","","",""
,PR08,PC15,D3,"","","","","","",""
,PR08,PC15,D4,"","","","","","",""
,PR08,PC15,D5,"","","","","","",""
,PR08,PC15,D6,"","","","","","",""
,PR08,PC15,D7,"","","","","","",""
,PR08,PC15,D8,"1292683","ambiguous","","832","0.60","RAST2:fig|442.17.peg.2176","2.9574470213066135e-13"
,PR08,PC15,D9,"","","","","","",""
,PR08,PC15,D10,"750131","unambiguous","None","NA","NA","None","2.3929373613299653e-12"
,PR08,PC15,D11,"463106","ambiguous","","96","0.18","RAST2:fig|442.17.peg.1340","4.1028019054781855e-12"
,PR08,PC15,D12,"","","","","","",""
,PR08,PC15,E1,"","","","","","",""
,PR08,PC15,E2,"","","","","","",""
,PR08,PC15,E3,"","","","","","",""
,PR08,PC15,E4,"","","","","","",""
,PR08,PC15,E5,"1629530","ambiguous","","1101","0.58","RAST2:fig|442.17.peg.2491","0.005143828690284755"
,PR08,PC15,E6,"","","","","","",""
,PR08,PC15,E7,"","","","","","",""
,PR08,PC15,E8,"","","","","","",""
,PR08,PC15,E9,"","","","","","",""
,PR08,PC15,E10,"","","","","","",""
,PR08,PC15,E11,"","","","","","",""
,PR08,PC15,E12,"","","","","","",""
,PR08,PC15,F1,"","","","","","",""
,PR08,PC15,F2,"","","","","","",""
,PR08,PC15,F3,"2516844","ambiguous","","300","0.22","RAST2:fig|442.17.peg.57","1.1166116643885632e-11"
,PR08,PC15,F4,"","","","","","",""
,PR08,PC15,F5,"1254125","unambiguous","","1150","0.90","RAST2:fig|442.17.peg.2129","1.4140391487346346e-16"
,PR08,PC15,F6,"","","","","","",""
,PR08,PC15,F7,"","","","","","",""
,PR08,PC15,F8,"","","","","","",""
,PR08,PC15,F9,"2047663","ambiguous","","701","0.66","RAST2:fig|442.17.peg.2888","3.5848675226073713e-13"
,PR08,PC15,F10,"","","","","","",""
,PR08,PC15,F11,"","","","","","",""
,PR08,PC15,F12,"","","","","","",""
,PR08,PC15,G1,"","","","","","",""
,PR08,PC15,G2,"","","","","","",""
,PR08,PC15,G3,"1869733","ambiguous","None","NA","NA","None","3.8170103818151386e-12"
,PR08,PC15,G4,"","","","","","",""
,PR08,PC15,G5,"1725841","ambiguous","","963","0.85","RAST2:fig|442.17.peg.2574","5.572227777553901e-12"
,PR08,PC15,G6,"226310, 2953518","ambiguous, ambiguous",", None","856,NA","0.51, NA","RAST2:fig|442.17.peg.1034, None","2.013130286182617e-12, 2.7004789187757468e-11"
,PR08,PC15,G7,"1165376, 3220837","unambiguous, ambiguous",", ","29,861","0.03, 0.85","RAST2:fig|442.17.peg.2043, RAST2:fig|442.17.peg.747","-7.082157247019982e-13, 6.213456105467042e-13"
,PR08,PC15,G8,"","","","","","",""
,PR08,PC15,G9,"","","","","","",""
,PR08,PC15,G10,"","","","","","",""
,PR08,PC15,G11,"","","","","","",""
,PR08,PC15,G12,"2290236","ambiguous","None","NA","NA","None","0.00022425447442079435"
,PR08,PC15,H1,"3413328","ambiguous","","1477","0.83","RAST2:fig|442.17.peg.1319","0.0014959768325955459"
,PR08,PC15,H2,"","","","","","",""
,PR08,PC15,H3,"","","","","","",""
,PR08,PC15,H4,"","","","","","",""
,PR08,PC15,H5,"1629530","ambiguous","","1101","0.58","RAST2:fig|442.17.peg.2491","0.005067098569171921"
,PR08,PC15,H6,"","","","","","",""
,PR08,PC15,H7,"","","","","","",""
,PR08,PC15,H8,"2955894","ambiguous","","9","0.01","RAST2:fig|442.17.peg.504","3.499414317138145e-12"
,PR08,PC15,H9,"","","","","","",""
,PR08,PC15,H10,"","","","","","",""
,PR08,PC15,H11,"","","","","","",""
,PR08,PC15,H12,"3413328","ambiguous","","1477","0.83","RAST2:fig|442.17.peg.1319","0.002776732363185313"
,PR08,PC16,A1,"157430","ambiguous","","225","0.15","RAST2:fig|442.17.peg.978","1.4945218892130951e-12"
,PR08,PC16,A2,"","","","","","",""
,PR08,PC16,A3,"","","","","","",""
,PR08,PC16,A4,"1557320","ambiguous","","493","0.60","RAST2:fig|442.17.peg.2408","0.000711134901197315"
,PR08,PC16,A5,"","","","","","",""
,PR08,PC16,A6,"","","","","","",""
,PR08,PC16,A7,"","","","","","",""
,PR08,PC16,A8,"1557320","ambiguous","","493","0.60","RAST2:fig|442.17.peg.2408","0.0007149299123037114"
,PR08,PC16,A9,"","","","","","",""
,PR08,PC16,A10,"","","","","","",""
,PR08,PC16,A11,"","","","","","",""
,PR08,PC16,A12,"","","","","","",""
,PR08,PC16,B1,"","","","","","",""
,PR08,PC16,B2,"","","","","","",""
,PR08,PC16,B3,"","","","","","",""
,PR08,PC16,B4,"1550734","unambiguous","None","NA","NA","None","-1.1774287850973787e-12"
,PR08,PC16,B5,"","","","","","",""
,PR08,PC16,B6,"2545967","ambiguous","","888","0.81","RAST2:fig|442.17.peg.84","0.003999712755075305"
,PR08,PC16,B7,"","","","","","",""
,PR08,PC16,B8,"","","","","","",""
,PR08,PC16,B9,"","","","","","",""
,PR08,PC16,B10,"","","","","","",""
,PR08,PC16,B11,"","","","","","",""
,PR08,PC16,B12,"","","","","","",""
,PR08,PC16,C1,"","","","","","",""
,PR08,PC16,C2,"","","","","","",""
,PR08,PC16,C3,"","","","","","",""
,PR08,PC16,C4,"","","","","","",""
,PR08,PC16,C5,"","","","","","",""
,PR08,PC16,C6,"","","","","","",""
,PR08,PC16,C7,"","","","","","",""
,PR08,PC16,C8,"1271427","ambiguous","","1080","0.81","RAST2:fig|442.17.peg.2159","2.3267904475572435e-08"
,PR08,PC16,C9,"","","","","","",""
,PR08,PC16,C10,"","","","","","",""
,PR08,PC16,C11,"","","","","","",""
,PR08,PC16,C12,"","","","","","",""
,PR08,PC16,D1,"","","","","","",""
,PR08,PC16,D2,"1985348","ambiguous","","178","0.48","RAST2:fig|442.17.peg.2830","3.9644740135615584e-14"
,PR08,PC16,D3,"","","","","","",""
,PR08,PC16,D4,"","","","","","",""
,PR08,PC16,D5,"","","","","","",""
,PR08,PC16,D6,"","","","","","",""
,PR08,PC16,D7,"","","","","","",""
,PR08,PC16,D8,"","","","","","",""
,PR08,PC16,D9,"","","","","","",""
,PR08,PC16,D10,"","","","","","",""
,PR08,PC16,D11,"","","","","","",""
,PR08,PC16,D12,"","","","","","",""
,PR08,PC16,E1,"","","","","","",""
,PR08,PC16,E2,"","","","","","",""
,PR08,PC16,E3,"","","","","","",""
,PR08,PC16,E4,"","","","","","",""
,PR08,PC16,E5,"","","","","","",""
,PR08,PC16,E6,"","","","","","",""
,PR08,PC16,E7,"","","","","","",""
,PR08,PC16,E8,"","","","","","",""
,PR08,PC16,E9,"2112712","unambiguous","","1190","0.51","RAST2:fig|442.17.peg.2945","0.0012792105642270193"
,PR08,PC16,E10,"2915265","unambiguous","","1518","0.89","RAST2:fig|442.17.peg.464","1.3416770526864386e-12"
,PR08,PC16,E11,"490717","unambiguous","","194","0.44","RAST2:fig|442.17.peg.1366","2.393850680546686e-12"
,PR08,PC16,E12,"","","","","","",""
,PR08,PC16,F1,"","","","","","",""
,PR08,PC16,F2,"","","","","","",""
,PR08,PC16,F3,"","","","","","",""
,PR08,PC16,F4,"","","","","","",""
,PR08,PC16,F5,"","","","","","",""
,PR08,PC16,F6,"","","","","","",""
,PR08,PC16,F7,"832531","unambiguous","","757","0.72","RAST2:fig|442.17.peg.1699","2.9464939034015744e-12"
,PR08,PC16,F8,"1557320","ambiguous","","493","0.60","RAST2:fig|442.17.peg.2408","0.0006485601267634411"
,PR08,PC16,F9,"","","","","","",""
,PR08,PC16,F10,"","","","","","",""
,PR08,PC16,F11,"","","","","","",""
,PR08,PC16,F12,"","","","","","",""
,PR08,PC16,G1,"","","","","","",""
,PR08,PC16,G2,"1421167","ambiguous","","439","0.26","RAST2:fig|442.17.peg.2296","3.7246600373142956e-12"
,PR08,PC16,G3,"","","","","","",""
,PR08,PC16,G4,"","","","","","",""
,PR08,PC16,G5,"","","","","","",""
,PR08,PC16,G6,"","","","","","",""
,PR08,PC16,G7,"","","","","","",""
,PR08,PC16,G8,"","","","","","",""
,PR08,PC16,G9,"","","","","","",""
,PR08,PC16,G10,"","","","","","",""
,PR08,PC16,G11,"1932233","unambiguous","","2266","0.93","RAST2:fig|442.17.peg.2781","4.251528111244062e-11"
,PR08,PC16,G12,"2290236","ambiguous","None","NA","NA","None","0.00028083789821463996"
,PR08,PC16,H1,"","","","","","",""
,PR08,PC16,H2,"","","","","","",""
,PR08,PC16,H3,"3354235","ambiguous","","195","0.88","RAST2:fig|442.17.peg.1258","8.588022553397436e-13"
,PR08,PC16,H4,"","","","","","",""
,PR08,PC16,H5,"","","","","","",""
,PR08,PC16,H6,"","","","","","",""
,PR08,PC16,H7,"","","","","","",""
,PR08,PC16,H8,"","","","","","",""
,PR08,PC16,H9,"","","","","","",""
,PR08,PC16,H10,"","","","","","",""
,PR08,PC16,H11,"","","","","","",""
,PR08,PC16,H12,"","","","","","",""
,PR08,PC17,A1,"","","","","","",""
,PR08,PC17,A2,"","","","","","",""
,PR08,PC17,A3,"","","","","","",""
,PR08,PC17,A4,"","","","","","",""
,PR08,PC17,A5,"","","","","","",""
,PR08,PC17,A6,"","","","","","",""
,PR08,PC17,A7,"","","","","","",""
,PR08,PC17,A8,"1414031","ambiguous","","383","0.71","RAST2:fig|442.17.peg.2286","0.0022877851475040694"
,PR08,PC17,A9,"1214128","ambiguous","","936","0.93","RAST2:fig|442.17.peg.2091","0.0018529249741076354"
,PR08,PC17,A10,"","","","","","",""
,PR08,PC17,A11,"","","","","","",""
,PR08,PC17,A12,"","","","","","",""
,PR08,PC17,B1,"","","","","","",""
,PR08,PC17,B2,"","","","","","",""
,PR08,PC17,B3,"","","","","","",""
,PR08,PC17,B4,"","","","","","",""
,PR08,PC17,B5,"","","","","","",""
,PR08,PC17,B6,"","","","","","",""
,PR08,PC17,B7,"","","","","","",""
,PR08,PC17,B8,"","","","","","",""
,PR08,PC17,B9,"","","","","","",""
,PR08,PC17,B10,"","","","","","",""
,PR08,PC17,B11,"","","","","","",""
,PR08,PC17,B12,"602921","ambiguous","None","NA","NA","None","0.0036051729115188784"
,PR08,PC17,C1,"","","","","","",""
,PR08,PC17,C2,"","","","","","",""
,PR08,PC17,C3,"","","","","","",""
,PR08,PC17,C4,"","","","","","",""
,PR08,PC17,C5,"","","","","","",""
,PR08,PC17,C6,"","","","","","",""
,PR08,PC17,C7,"","","","","","",""
,PR08,PC17,C8,"1151851","ambiguous","","1477","0.93","RAST2:fig|442.17.peg.2023","0.0014045203617656518"
,PR08,PC17,C9,"","","","","","",""
,PR08,PC17,C10,"","","","","","",""
,PR08,PC17,C11,"","","","","","",""
,PR08,PC17,C12,"","","","","","",""
,PR08,PC17,D1,"","","","","","",""
,PR08,PC17,D2,"","","","","","",""
,PR08,PC17,D3,"","","","","","",""
,PR08,PC17,D4,"","","","","","",""
,PR08,PC17,D5,"","","","","","",""
,PR08,PC17,D6,"2389782","unambiguous","","679","0.45","RAST2:fig|442.17.peg.3245","0.0006114787286637365"
,PR08,PC17,D7,"","","","","","",""
,PR08,PC17,D8,"","","","","","",""
,PR08,PC17,D9,"","","","","","",""
,PR08,PC17,D10,"","","","","","",""
,PR08,PC17,D11,"","","","","","",""
,PR08,PC17,D12,"","","","","","",""
,PR08,PC17,E1,"","","","","","",""
,PR08,PC17,E2,"","","","","","",""
,PR08,PC17,E3,"","","","","","",""
,PR08,PC17,E4,"","","","","","",""
,PR08,PC17,E5,"","","","","","",""
,PR08,PC17,E6,"3429639","unambiguous","","270","0.75","RAST2:fig|442.17.peg.1738","-1.0856766213786003e-09"
,PR08,PC17,E7,"","","","","","",""
,PR08,PC17,E8,"","","","","","",""
,PR08,PC17,E9,"","","","","","",""
,PR08,PC17,E10,"","","","","","",""
,PR08,PC17,E11,"","","","","","",""
,PR08,PC17,E12,"","","","","","",""
,PR08,PC17,F1,"","","","","","",""
,PR08,PC17,F2,"","","","","","",""
,PR08,PC17,F3,"","","","","","",""
,PR08,PC17,F4,"","","","","","",""
,PR08,PC17,F5,"","","","","","",""
,PR08,PC17,F6,"","","","","","",""
,PR08,PC17,F7,"","","","","","",""
,PR08,PC17,F8,"","","","","","",""
,PR08,PC17,F9,"","","","","","",""
,PR08,PC17,F10,"","","","","","",""
,PR08,PC17,F11,"","","","","","",""
,PR08,PC17,F12,"","","","","","",""
,PR08,PC17,G1,"","","","","","",""
,PR08,PC17,G2,"","","","","","",""
,PR08,PC17,G3,"","","","","","",""
,PR08,PC17,G4,"","","","","","",""
,PR08,PC17,G5,"","","","","","",""
,PR08,PC17,G6,"226310","ambiguous","","856","0.51","RAST2:fig|442.17.peg.1034","3.3836208125749545e-12"
,PR08,PC17,G7,"3220837","ambiguous","","861","0.85","RAST2:fig|442.17.peg.747","2.969353039873013e-13"
,PR08,PC17,G8,"","","","","","",""
,PR08,PC17,G9,"","","","","","",""
,PR08,PC17,G10,"","","","","","",""
,PR08,PC17,G11,"","","","","","",""
,PR08,PC17,G12,"2446027","unambiguous","","1750","0.49","RAST2:fig|442.17.peg.14","1.6916237036124956e-12"
,PR08,PC17,H1,"","","","","","",""
,PR08,PC17,H2,"","","","","","",""
,PR08,PC17,H3,"","","","","","",""
,PR08,PC17,H4,"","","","","","",""
,PR08,PC17,H5,"","","","","","",""
,PR08,PC17,H6,"2317704","ambiguous","","751","0.66","RAST2:fig|442.17.peg.3170","6.77789085180406e-07"
,PR08,PC17,H7,"","","","","","",""
,PR08,PC17,H8,"","","","","","",""
,PR08,PC17,H9,"","","","","","",""
,PR08,PC17,H10,"","","","","","",""
,PR08,PC17,H11,"2130919","unambiguous","","1003","0.80","RAST2:fig|442.17.peg.2962","1.1184224437935526e-12"
,PR08,PC17,H12,"602921","ambiguous","None","NA","NA","None","0.004238268913770184"
,PR08,PC18,A1,"157430","ambiguous","","225","0.15","RAST2:fig|442.17.peg.978","1.245901036751799e-12"
,PR08,PC18,A2,"563812","ambiguous","","1233","0.70","RAST2:fig|442.17.peg.1439","0.005769564559396562"
,PR08,PC18,A3,"","","","","","",""
,PR08,PC18,A4,"","","","","","",""
,PR08,PC18,A5,"","","","","","",""
,PR08,PC18,A6,"","","","","","",""
,PR08,PC18,A7,"","","","","","",""
,PR08,PC18,A8,"563812","ambiguous","","1233","0.70","RAST2:fig|442.17.peg.1439","0.005769564559396562"
,PR08,PC18,A9,"1214128","ambiguous","","936","0.93","RAST2:fig|442.17.peg.2091","0.0018529249741076354"
,PR08,PC18,A10,"","","","","","",""
,PR08,PC18,A11,"","","","","","",""
,PR08,PC18,A12,"","","","","","",""
,PR08,PC18,B1,"","","","","","",""
,PR08,PC18,B2,"","","","","","",""
,PR08,PC18,B3,"","","","","","",""
,PR08,PC18,B4,"","","","","","",""
,PR08,PC18,B5,"","","","","","",""
,PR08,PC18,B6,"","","","","","",""
,PR08,PC18,B7,"","","","","","",""
,PR08,PC18,B8,"","","","","","",""
,PR08,PC18,B9,"","","","","","",""
,PR08,PC18,B10,"1055448","ambiguous","None","NA","NA","None","0.00013363640285886063"
,PR08,PC18,B11,"","","","","","",""
,PR08,PC18,B12,"","","","","","",""
,PR08,PC18,C1,"","","","","","",""
,PR08,PC18,C2,"","","","","","",""
,PR08,PC18,C3,"2072360","ambiguous","","312","0.31","RAST2:fig|442.17.peg.2913","2.4996903569326625e-05"
,PR08,PC18,C4,"","","","","","",""
,PR08,PC18,C5,"","","","","","",""
,PR08,PC18,C6,"2563950","unambiguous","","2906","0.89","RAST2:fig|442.17.peg.103","5.623933857612186e-12"
,PR08,PC18,C7,"","","","","","",""
,PR08,PC18,C8,"1271427","ambiguous","","1080","0.81","RAST2:fig|442.17.peg.2159","3.1087168872770744e-08"
,PR08,PC18,C9,"","","","","","",""
,PR08,PC18,C10,"","","","","","",""
,PR08,PC18,C11,"","","","","","",""
,PR08,PC18,C12,"3174260","ambiguous","","135","0.20","RAST2:fig|442.17.peg.698","1.4935439171469168e-05"
,PR08,PC18,D1,"528294, 2564100","ambiguous, ambiguous",", ","154,3056","0.15, 0.94","RAST2:fig|442.17.peg.1408, RAST2:fig|442.17.peg.103","0.00456518253189793, 0.005549951453722689"
,PR08,PC18,D2,"1210352, 1985348","ambiguous, ambiguous",", ","774,178","0.99, 0.48","RAST2:fig|442.17.peg.2087, RAST2:fig|442.17.peg.2830","0.0035088821688557597, 5.0581196299031954e-14"
,PR08,PC18,D3,"1987835, 2072360","ambiguous, ambiguous",", ","70,312","0.03, 0.31","RAST2:fig|442.17.peg.2831, RAST2:fig|442.17.peg.2913","0.0034206834343769614, 1.9282511117361403e-05"
,PR08,PC18,D4,"2791747","ambiguous","","552","0.35","RAST2:fig|442.17.peg.345","0.00206915232092533"
,PR08,PC18,D5,"","","","","","",""
,PR08,PC18,D6,"2078300","unambiguous","","1390","0.75","RAST2:fig|442.17.peg.2917","9.281940621520333e-06"
,PR08,PC18,D7,"","","","","","",""
,PR08,PC18,D8,"1210352, 2791747","ambiguous, ambiguous",", ","774,552","0.99, 0.35","RAST2:fig|442.17.peg.2087, RAST2:fig|442.17.peg.345","0.0011842568509024462, 0.0006431625157475146"
,PR08,PC18,D9,"528294","ambiguous","","154","0.15","RAST2:fig|442.17.peg.1408","0.005718643843228462"
,PR08,PC18,D10,"","","","","","",""
,PR08,PC18,D11,"120286, 2853068","unambiguous, ambiguous",", ","1024,663","0.19, 0.87","RAST2:fig|442.17.peg.935, RAST2:fig|442.17.peg.407","2.053398693139812e-12, 9.204539587320878e-08"
,PR08,PC18,D12,"1987835","ambiguous","","70","0.03","RAST2:fig|442.17.peg.2831","0.0041229188348831415"
,PR08,PC18,E1,"","","","","","",""
,PR08,PC18,E2,"","","","","","",""
,PR08,PC18,E3,"","","","","","",""
,PR08,PC18,E4,"","","","","","",""
,PR08,PC18,E5,"","","","","","",""
,PR08,PC18,E6,"","","","","","",""
,PR08,PC18,E7,"3410215","ambiguous","None","NA","NA","None","4.9956681916303644e-12"
,PR08,PC18,E8,"","","","","","",""
,PR08,PC18,E9,"","","","","","",""
,PR08,PC18,E10,"2915265","unambiguous","","1518","0.89","RAST2:fig|442.17.peg.464","1.7794361215958922e-12"
,PR08,PC18,E11,"","","","","","",""
,PR08,PC18,E12,"","","","","","",""
,PR08,PC18,F1,"1643127","ambiguous","","34","0.12","RAST2:fig|442.17.peg.2501","0.00312228743266361"
,PR08,PC18,F2,"","","","","","",""
,PR08,PC18,F3,"","","","","","",""
,PR08,PC18,F4,"","","","","","",""
,PR08,PC18,F5,"","","","","","",""
,PR08,PC18,F6,"","","","","","",""
,PR08,PC18,F7,"832531","unambiguous","","757","0.72","RAST2:fig|442.17.peg.1699","4.213121315290777e-12"
,PR08,PC18,F8,"","","","","","",""
,PR08,PC18,F9,"1643127","ambiguous","","34","0.12","RAST2:fig|442.17.peg.2501","0.004866024882030715"
,PR08,PC18,F10,"1055448","ambiguous","None","NA","NA","None","6.940465842715174e-05"
,PR08,PC18,F11,"1055448","ambiguous","None","NA","NA","None","0.00015527722974414067"
,PR08,PC18,F12,"1987834","ambiguous","","71","0.03","RAST2:fig|442.17.peg.2831","9.287074257570524e-06"
,PR08,PC18,G1,"","","","","","",""
,PR08,PC18,G2,"563812","ambiguous","","1233","0.70","RAST2:fig|442.17.peg.1439","0.005926786392709094"
,PR08,PC18,G3,"","","","","","",""
,PR08,PC18,G4,"2791747","ambiguous","","552","0.35","RAST2:fig|442.17.peg.345","0.0007028912529796906"
,PR08,PC18,G5,"","","","","","",""
,PR08,PC18,G6,"","","","","","",""
,PR08,PC18,G7,"","","","","","",""
,PR08,PC18,G8,"563812","ambiguous","","1233","0.70","RAST2:fig|442.17.peg.1439","0.005926786392709094"
,PR08,PC18,G9,"","","","","","",""
,PR08,PC18,G10,"","","","","","",""
,PR08,PC18,G11,"","","","","","",""
,PR08,PC18,G12,"1021220, 2290236","unambiguous, ambiguous",", None","673,NA","0.81, NA","RAST2:fig|442.17.peg.1904, None","2.103058876812742e-12, 0.0002333544442252161"
,PR08,PC18,H1,"","","","","","",""
,PR08,PC18,H2,"","","","","","",""
,PR08,PC18,H3,"3354235","ambiguous","","195","0.88","RAST2:fig|442.17.peg.1258","1.10598960032473e-12"
,PR08,PC18,H4,"","","","","","",""
,PR08,PC18,H5,"","","","","","",""
,PR08,PC18,H6,"","","","","","",""
,PR08,PC18,H7,"","","","","","",""
,PR08,PC18,H8,"","","","","","",""
,PR08,PC18,H9,"","","","","","",""
,PR08,PC18,H10,"","","","","","",""
,PR08,PC18,H11,"","","","","","",""
,PR08,PC18,H12,"","","","","","",""
,PR08,PC19,A1,"","","","","","",""
,PR08,PC19,A2,"","","","","","",""
,PR08,PC19,A3,"","","","","","",""
,PR08,PC19,A4,"","","","","","",""
,PR08,PC19,A5,"","","","","","",""
