readAlignmentCoord,1,2,3,4,5,6,7,8,9,10,11,12,A,B,C,D,E,F,G,H,PC01,PC02,PC03,PC04,PC05,PC06,PC07,PC08,PC09,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PR01,PR02,PR03,PR04,PR05,PR06,PR07,PR08
3408478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3408480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3408509,0,0,6,639,0,4,1,0,1,1,1153,0,1,0,207,3,578,210,0,1,977,0,774,0,2,3,2,0,2,5,2,0,601,0,1,5,7,4,1,495,2,1,496,0,1,226,1,1348
3408510,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3408511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3408515,0,2,535,1,965,2,2,1,1,159,654,2,99,102,136,3,390,2,0,0,0,504,0,9,0,1,1,5,1923,5,9,3,2,864,4,0,667,602,8,0,2,0,308,0,217,1,651,0
3408516,0,311,229,0,0,0,0,166,0,0,0,0,0,0,0,98,0,145,1,1,0,2,12,3,0,2,0,0,3,0,116,0,0,1,761,0,1,0,194,0,98,0,70,0,60,2,0,1
3408517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3408518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3408519,0,0,5,0,2,0,0,0,0,0,0,231,2,6,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,1,1,468,0,0,0,0,1,0,0,0,0,0,2,215,0,0,0
3408520,0,0,241,0,194,1,0,0,0,0,0,0,0,0,0,1,65,0,0,86,0,0,1,3,0,1,0,0,0,0,0,1,2,0,0,170,0,203,0,0,0,0,0,119,0,0,40,0
3408612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3408613,0,0,0,0,0,0,0,0,0,0,0,38,0,15,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,431,1,0,0,0,0,0,0,0,0,79,0,0,0
3408615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3408634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3408635,0,0,0,0,0,65,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,350,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58,0,0,0,0
3408805,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,63,221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,3,0,0
3408823,0,0,0,0,0,0,0,86,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,55,0,0,0,0
3408885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3408886,0,30,0,50,0,0,0,0,0,0,0,0,1,1,0,1,0,0,40,0,0,1,0,0,0,0,0,454,0,0,1,91,0,1,1,0,3,0,0,0,29,0,0,22,0,0,0,0
3408896,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
3408969,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,6,0,0,0
3408970,0,0,0,22,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,12,0,0,0
3409108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3409109,0,0,0,13,0,0,0,11,0,0,0,0,0,1,0,0,1,21,0,14,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0
3409163,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,8,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0
3409191,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,12,0
3409220,0,52,0,0,0,43,0,0,0,0,0,0,40,0,1,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,43,0,0,0,0,18,27,0,0
3409291,0,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,0,0,0,0,0,0,1,274,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27,0,0,0
3409372,0,0,0,0,305,0,0,0,2,1,0,0,2,0,142,1,0,0,0,0,1,420,0,0,0,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0
3409438,0,0,3,406,0,0,0,0,0,0,1,1,0,1,212,0,0,0,0,0,2,0,3,0,0,0,1,0,1,0,2,0,1258,1,0,0,0,0,0,0,0,0,0,0,0,210,0,0
3409439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409494,0,0,0,0,0,0,2,0,2,0,0,1,4,2,2,0,4,14,0,0,1483,0,5,0,379,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,7,2,3,1,0,0
3409523,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,38,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
3409524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409526,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,105,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
3409528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409544,0,0,5,0,0,0,602,0,0,0,0,1,0,0,1,405,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,3,1,1225,0,0,0,0,0,0,0,333,0,0,1,3,0,0
3409560,0,0,1,644,0,0,0,0,0,1,0,2,626,0,0,0,0,15,0,0,2,5,4,5,0,0,0,0,0,0,0,0,4,0,1824,0,1,0,0,0,539,0,0,0,2,0,0,0
3409561,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3409609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3409610,0,0,0,0,0,0,21,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,30,0,0
3409634,0,0,0,0,0,1,0,0,0,650,0,0,0,0,1,0,0,0,0,699,5,0,0,2,1,0,3,0,0,0,0,0,0,0,0,3335,0,0,0,0,0,873,0,0,1,8,0,0
3409635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3409717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3409718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3409719,0,0,0,0,0,0,0,1,0,514,2,1,0,378,0,0,1,3,4,2,1,0,0,13,1,0,0,0,0,0,30,2,0,0,0,0,0,2047,0,0,0,1039,1,0,0,6,0,0
3409720,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44,0,0,0,0,0,13,0,0,0,0,0,0,0,132,1,0,0,0,0,0,1,0,0,0,0,19,0,0,0,0,0
3409721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3409748,1399,0,0,0,1,0,4,0,7,0,0,4,1,3945,1,2123,4,6,0,5943,790,4,2,1,0,0,5,0,0,2,0,1,1,0,0,0,0,0,5,19,3,3,20,3,5,13,4,0
3409749,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409750,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409976,0,1,0,0,0,0,162,0,1,0,3,0,0,48,0,0,0,0,1,0,293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75,0,0,0,2,0,0,0
3409977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410066,0,0,491,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,254,0,116,0,1,0,0,0,0
3410067,0,0,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3410077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410078,0,416,4,0,0,0,1,316,0,0,0,0,0,0,2,1,303,200,2,0,2,8,0,0,1,2,1,0,0,1706,2,0,334,0,1,1,0,1,0,0,0,105,0,0,73,0,0,1
3410079,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,16,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,75,0,0,0,0,0,0,1,0,2,0,0,0,0
3410080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3410128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410162,0,0,0,0,1,0,1390,1,2,0,0,1,0,6,5,652,4,0,4,0,847,3024,3,5,7,3337,0,10,0,2,0,0,1,0,0,1,1,1,0,2,3,2,5,8,1,361,0,0
3410214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410215,0,0,1,964,0,0,4,0,0,2,2,0,482,0,0,0,10,0,0,1,1,0,3,0,3767,0,0,0,0,1,0,1,2,0,0,3,0,8,0,71,0,0,1,0,1,0,0,214
3410216,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410274,0,0,47,0,0,0,1,0,3,3045,0,0,1548,0,0,0,0,0,0,3,5,1,0,0,13,0,0,1,0,0,21,6,8544,2,0,14,0,0,0,0,0,0,0,0,0,0,970,1
3410275,0,0,0,0,0,14,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,40,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3410296,0,0,0,2,4397,7,74,0,0,0,0,9,0,0,0,166,0,2,0,4,0,0,0,24,1,0,2,2,1,8,0,4,1,0,0,1,0,2904,0,0,0,1,0,0,1,0,358,1
3410297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3410298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
3410333,921,0,19,0,3,1918,0,0,1,0,4,0,0,0,6,574,1,0,0,0,0,0,1,1,0,0,1,2,1,0,11,6,0,3099,0,0,0,0,0,0,3,0,0,0,0,0,568,0
3410334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410336,0,0,0,2,6778,11,0,6,0,1,1,9,0,2,0,20,1,3632,1,1,7,41,0,52,1,16,15,1,0,15,0,0,0,2,10435,6,2,0,0,1,3,1127,2,0,0,24,0,5
3410337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3410338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3410360,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
3410386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3410413,0,0,0,2,1,0,0,6761,0,1,1,2,0,3,0,0,0,5721,23,1,1,0,3,0,7,24,16,0,0,0,0,0,0,0,0,0,0,0,0,1881,0,1,1,7,1,2466,0,0
3410414,0,38,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,8,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,105,0,0,0,0,0,4,0,0,8,3,0,2,0,0
3410415,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410554,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410555,0,0,23,7,1,53,12,15002,3,6,15007,1,12007,40,35,25,139,4,39,3,23,1,2904,79,38,1,50,7,48502,57,34770,21,176,255,10,0,89,143,0,8,7,7,0,4,4,3870,3723,5
3410556,0,0,0,0,0,0,0,4,0,0,7,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0
3410557,0,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410559,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410560,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410593,0,0,4965,18833,0,27,36,2,0,8,4384,9,11755,4,21,0,59,79,2,17,10,33,65,17282,1,2,1,0,67,15,4,45,55,0,8260,2915,18,5,1,1925,4,5,8,2964,7,28,2,5479
3410594,72,0,3,17,0,0,0,0,0,0,0,0,8,1,0,3,0,0,102,0,0,0,174,18,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,3,0,0,0,4,0,90,0,7
3410595,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410598,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410601,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410648,0,0,107,0,0,54,0,0,0,0,0,0,2,5,0,39,0,1,0,0,0,0,25,0,0,0,0,1,0,0,259,1,1,1,0,0,46,0,0,0,0,0,0,26,0,24,0,0
3410651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410660,4398,2193,0,1,3,2,2,0,1,2625,8,18,0,1,42,937,2150,1,2,19,3722,0,2,4,10,3,8661,3,8,7,0,0,0,4,0,39,0,11,17,37,3,4,1398,3,1,1354,0,0
3410661,2,2,0,0,0,0,87,0,0,1,0,0,0,0,0,1,8,0,75,0,3,0,0,0,0,0,10,0,0,0,3,0,0,152,0,0,0,0,0,0,0,81,0,0,0,0,0,0
3410679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410680,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410697,0,0,0,1,2,0,0,0,0,1054,0,1,0,0,0,599,1,0,0,0,3,3,8,0,9,0,0,1,0,0,0,1,1,0,0,0,2375,2,0,0,0,1,0,0,1,776,0,1
3410698,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,2,0,0,0,0,0,0,0,0,3,26,0
3410699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3410711,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410712,0,0,0,1,1,3,10044,1,43,1,1,2,38,2252,2,3,5,2,19,2,6,12839,0,7,38,6,1,79,6,5,0,0,7,0,0,0,1,1,0,0,3,2,0,0,4,4914,0,0
3410713,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3410714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3410717,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3410812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3411208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
3411209,457,0,0,0,0,2,1,0,0,1,0,11,0,0,7,219,13,1,0,4,0,1,1,0,0,0,3454,1,0,4,33,1,1,1,0,10,0,0,0,17,0,247,0,3,6,6,0,0
3411362,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3411363,0,0,618,0,0,2,2,0,0,0,0,0,176,0,5,0,0,0,1,1,0,0,0,436,0,0,0,0,1,0,0,5,1,0,0,14,0,0,0,0,0,258,0,0,15,3,0,0
3411364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411367,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411426,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411510,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411512,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411513,0,0,0,0,0,0,0,0,46,0,0,0,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,61,0,0,0,0
3411514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3411515,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3411517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3411610,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411611,0,0,0,6,12,0,0,0,0,0,8,1,3,0,0,0,8,0,5,0,0,0,2,5,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0
